cap-surface,cap-color,bruises,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat,class
25,5,1,2,23,20,19,7,7,15.0,16.0,14,22,4,1
6,7,6,2,7,5,11,14,14,15.0,12.0,8,25,16,0
6,5,1,2,21,20,19,7,16,15.0,16.0,11,22,4,1
25,7,6,2,16,5,11,16,2,15.0,12.0,8,22,4,0
25,25,6,2,16,5,11,16,14,15.0,12.0,8,22,16,0
25,25,6,2,16,5,11,2,2,15.0,12.0,8,22,4,0
6,25,6,2,7,5,11,14,16,15.0,12.0,8,22,16,0
25,25,6,2,16,5,11,14,14,15.0,12.0,8,22,4,0
6,7,1,2,21,20,19,7,7,15.0,16.0,14,22,4,1
25,7,1,2,21,20,19,7,23,15.0,16.0,14,22,4,1
25,7,6,2,7,5,11,2,16,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,16,16,15.0,12.0,8,25,4,0
25,7,6,2,16,5,11,16,2,15.0,12.0,8,25,16,0
25,5,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
25,7,6,2,8,5,11,14,14,15.0,12.0,8,25,16,0
25,7,6,2,7,5,11,16,16,15.0,12.0,8,22,7,0
19,7,6,14,21,5,19,23,23,15.0,16.0,14,22,4,0
6,7,6,2,16,5,11,16,2,15.0,12.0,8,22,7,0
19,2,1,2,16,20,19,23,23,15.0,16.0,8,19,7,0
25,7,6,2,16,5,11,14,16,15.0,12.0,8,22,4,0
25,25,6,2,16,5,11,16,16,15.0,12.0,8,25,4,0
19,23,6,14,21,5,19,23,23,15.0,16.0,11,19,4,0
25,25,6,2,8,5,11,16,14,15.0,12.0,8,22,4,0
6,5,1,2,23,20,19,23,16,15.0,16.0,11,22,4,1
25,7,6,2,8,5,11,16,16,15.0,12.0,8,25,7,0
6,25,6,2,16,5,11,14,16,15.0,12.0,8,22,4,0
6,25,6,2,16,5,11,16,2,15.0,12.0,8,22,16,0
6,7,6,2,16,5,11,16,14,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,14,2,15.0,12.0,8,25,4,0
6,7,1,2,21,20,19,7,23,15.0,16.0,11,22,4,1
6,7,6,2,16,5,11,16,16,15.0,12.0,8,25,4,0
25,14,1,2,21,20,19,23,16,15.0,16.0,14,25,4,1
25,7,6,2,8,5,11,2,16,15.0,12.0,8,22,4,0
6,7,6,2,16,5,11,16,16,15.0,12.0,8,25,16,0
6,7,6,2,7,5,11,2,2,15.0,12.0,8,22,4,0
19,23,6,14,21,5,19,23,23,15.0,16.0,11,22,4,0
25,7,6,2,8,5,11,14,14,15.0,12.0,8,25,4,0
25,14,1,2,16,20,19,7,23,15.0,16.0,11,22,4,1
6,23,6,14,21,5,19,23,23,15.0,16.0,11,19,4,0
6,25,6,2,16,5,11,16,2,15.0,12.0,8,22,4,0
6,25,6,2,16,5,11,2,14,15.0,12.0,8,25,4,0
6,16,6,14,21,5,19,23,23,15.0,16.0,14,22,4,0
6,25,6,2,16,5,11,16,16,15.0,12.0,8,25,4,0
6,7,6,2,8,5,11,16,14,15.0,12.0,8,22,16,0
25,5,1,2,16,20,19,7,7,15.0,16.0,11,22,4,1
25,25,6,2,7,5,11,16,2,15.0,12.0,8,22,16,0
6,25,6,2,7,5,11,2,16,15.0,12.0,8,22,16,0
6,7,6,14,7,5,19,23,23,15.0,16.0,14,19,4,0
19,16,6,14,21,5,19,23,23,15.0,16.0,11,22,4,0
6,5,1,2,14,20,19,23,16,15.0,16.0,14,22,4,1
25,25,6,2,8,5,11,2,2,15.0,12.0,8,22,7,0
6,14,1,2,14,20,19,23,23,15.0,16.0,14,25,4,1
25,5,1,2,16,20,19,23,23,15.0,16.0,11,25,4,1
25,25,6,2,16,5,11,2,16,15.0,12.0,8,25,4,0
6,25,6,2,16,5,11,2,14,15.0,12.0,8,25,7,0
25,7,6,2,7,5,11,14,16,15.0,12.0,8,22,4,0
6,7,6,2,7,5,11,14,2,15.0,12.0,8,25,4,0
6,25,6,2,7,5,11,16,14,15.0,12.0,8,25,16,0
25,7,1,2,23,20,19,16,16,15.0,16.0,14,25,4,1
25,7,6,2,16,5,11,2,16,15.0,12.0,8,22,16,0
25,25,6,2,8,5,11,14,14,15.0,12.0,8,22,16,0
6,7,6,2,16,5,11,2,14,15.0,12.0,8,22,16,0
6,25,6,2,16,5,11,2,14,15.0,12.0,8,25,16,0
6,5,1,2,21,20,19,23,7,15.0,16.0,14,22,4,1
25,14,1,2,16,20,19,7,7,15.0,16.0,14,22,4,1
6,25,6,2,8,5,11,16,14,15.0,12.0,8,25,7,0
25,21,6,14,8,5,19,23,23,15.0,6.0,8,25,4,1
25,14,1,2,21,20,19,16,23,15.0,16.0,14,25,4,1
25,25,6,2,16,5,11,16,16,15.0,12.0,8,22,7,0
6,25,6,2,7,5,11,2,2,15.0,12.0,8,22,7,0
25,7,6,2,7,5,11,14,16,15.0,12.0,8,25,4,0
25,7,6,2,16,5,11,14,16,15.0,12.0,8,25,16,0
6,25,6,2,7,5,11,16,2,15.0,12.0,8,22,16,0
25,25,6,2,7,5,11,2,2,15.0,12.0,8,25,4,0
6,25,6,2,8,5,11,2,2,15.0,12.0,8,22,16,0
25,7,6,2,16,5,11,2,14,15.0,12.0,8,22,16,0
6,25,6,2,8,5,11,14,2,15.0,12.0,8,25,16,0
6,7,1,2,21,20,19,16,7,15.0,16.0,14,22,4,1
25,7,6,2,8,5,11,14,16,15.0,12.0,8,25,4,0
25,5,1,2,16,20,19,7,7,15.0,16.0,14,22,4,1
6,7,6,2,16,5,11,2,14,15.0,12.0,8,22,4,0
6,25,6,2,8,5,11,2,2,15.0,12.0,8,22,4,0
25,14,1,2,14,20,19,23,23,15.0,16.0,14,25,4,1
6,7,1,2,23,20,19,16,7,15.0,16.0,11,25,4,1
25,7,6,2,16,5,11,14,16,15.0,12.0,8,22,7,0
6,5,1,2,23,20,19,16,16,15.0,16.0,11,22,4,1
6,5,1,2,16,20,19,16,23,15.0,16.0,14,25,4,1
25,25,6,2,8,5,11,2,2,15.0,12.0,8,22,16,0
6,23,6,14,21,5,19,23,23,15.0,16.0,11,22,4,0
25,7,6,2,16,5,11,2,14,15.0,12.0,8,25,4,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
6,25,6,2,16,5,11,2,16,15.0,12.0,8,22,16,0
25,7,6,2,16,5,11,2,16,15.0,12.0,8,25,4,0
25,7,1,2,21,20,19,23,16,15.0,16.0,14,25,4,1
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
25,5,1,2,14,20,19,7,7,15.0,16.0,14,22,4,1
19,2,1,2,7,5,19,23,23,20.0,16.0,18,22,13,0
6,7,1,2,23,20,19,7,7,15.0,16.0,11,25,4,1
6,7,6,2,16,5,11,2,14,15.0,12.0,8,22,7,0
25,7,1,2,23,20,19,23,7,15.0,16.0,11,25,4,1
6,25,6,2,16,5,11,16,14,15.0,12.0,8,25,16,0
6,25,6,2,7,5,11,14,14,15.0,12.0,8,25,7,0
6,7,6,2,7,5,11,14,16,15.0,12.0,8,22,7,0
6,5,1,2,21,20,19,16,23,15.0,16.0,14,22,4,1
6,7,6,2,16,5,11,14,16,15.0,12.0,8,25,16,0
6,25,6,2,7,5,11,16,2,15.0,12.0,8,22,7,0
6,25,6,2,7,5,11,14,14,15.0,12.0,8,22,4,0
6,25,6,2,7,5,11,2,2,15.0,12.0,8,25,16,0
6,25,6,2,16,5,11,16,14,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,14,2,15.0,12.0,8,22,7,0
25,7,6,2,16,5,11,14,2,15.0,12.0,8,22,16,0
25,5,1,2,21,20,19,7,7,15.0,16.0,11,22,4,1
6,7,6,2,7,5,11,14,16,15.0,12.0,8,22,4,0
6,25,6,2,8,5,11,14,16,15.0,12.0,8,22,7,0
6,14,1,2,21,20,19,23,16,15.0,16.0,11,22,4,1
25,25,6,2,7,5,11,16,16,15.0,12.0,8,22,16,0
25,25,6,2,8,5,11,2,16,15.0,12.0,8,22,16,0
25,14,1,2,16,20,19,16,16,15.0,16.0,11,25,4,1
25,7,6,2,16,5,11,2,16,15.0,12.0,8,25,16,0
6,5,1,2,16,20,19,7,7,15.0,16.0,11,25,4,1
25,25,6,2,7,5,11,2,2,15.0,12.0,8,22,7,0
25,7,6,2,8,5,11,2,2,15.0,12.0,8,22,4,0
25,25,6,2,16,5,11,2,2,15.0,12.0,8,22,4,0
19,7,6,14,7,5,19,23,23,15.0,16.0,11,19,4,0
6,7,1,2,23,20,19,7,16,15.0,16.0,11,22,4,1
25,7,6,2,7,5,11,16,16,15.0,12.0,8,25,7,0
6,7,6,2,8,5,11,2,2,15.0,12.0,8,25,4,0
25,7,6,2,8,5,11,2,14,15.0,12.0,8,22,16,0
25,14,1,2,23,20,19,16,23,15.0,16.0,11,22,4,1
25,25,6,2,16,5,11,2,14,15.0,12.0,8,25,4,0
6,7,6,2,7,5,11,16,2,15.0,12.0,8,25,4,0
25,5,1,2,23,20,19,23,7,15.0,16.0,14,22,4,1
25,5,1,2,23,20,19,16,7,15.0,16.0,11,22,4,1
19,7,1,2,16,20,6,23,23,15.0,16.0,8,22,21,0
6,7,6,2,7,5,11,16,14,15.0,12.0,8,25,16,0
25,7,6,2,7,5,11,14,2,15.0,12.0,8,22,16,0
25,7,6,2,7,5,11,16,2,15.0,12.0,8,22,16,0
6,25,6,2,8,5,11,2,14,15.0,12.0,8,22,4,0
25,7,6,2,16,5,11,2,14,15.0,12.0,8,22,4,0
25,7,6,2,16,5,11,14,16,15.0,12.0,8,22,16,0
25,5,1,2,23,20,19,23,23,15.0,16.0,14,25,4,1
25,7,6,2,8,5,11,2,14,15.0,12.0,8,22,7,0
25,7,6,2,16,5,11,16,16,15.0,12.0,8,22,7,0
25,7,6,2,16,5,11,2,2,15.0,12.0,8,25,16,0
6,5,1,2,16,20,19,23,16,15.0,16.0,14,22,4,1
25,5,1,2,16,20,19,16,23,15.0,16.0,14,22,4,1
25,5,1,2,14,20,19,16,16,15.0,16.0,14,25,4,1
6,25,6,2,8,5,11,2,14,15.0,12.0,8,22,7,0
6,7,6,2,8,5,11,2,16,15.0,12.0,8,25,16,0
25,14,1,2,21,20,19,7,16,15.0,16.0,11,25,4,1
25,7,6,2,7,5,11,16,2,15.0,12.0,8,25,7,0
6,7,1,2,21,20,19,7,23,15.0,16.0,14,22,4,1
6,25,6,2,16,5,11,14,16,15.0,12.0,8,22,16,0
25,25,6,2,16,5,11,16,14,15.0,12.0,8,22,4,0
25,25,6,2,16,5,11,14,16,15.0,12.0,8,22,4,0
6,3,6,14,23,5,6,23,14,15.0,5.0,23,22,12,1
6,7,6,2,8,5,11,14,14,15.0,12.0,8,22,4,0
6,7,6,2,16,5,11,14,16,15.0,12.0,8,25,7,0
25,7,6,2,8,5,11,16,14,15.0,12.0,8,22,7,0
25,7,6,2,16,5,11,16,2,15.0,12.0,8,25,7,0
19,2,1,2,23,20,6,23,23,15.0,16.0,8,19,21,0
6,7,6,2,8,5,11,14,14,15.0,12.0,8,22,4,0
25,7,6,2,16,5,11,14,16,15.0,12.0,8,22,7,0
6,25,6,2,7,5,11,2,2,15.0,12.0,8,25,16,0
6,7,6,2,8,5,11,14,16,15.0,12.0,8,22,16,0
6,7,6,2,7,5,11,16,16,15.0,12.0,8,25,4,0
6,7,1,2,23,20,19,16,23,15.0,16.0,11,25,4,1
6,25,6,2,16,5,11,2,2,15.0,12.0,8,25,16,0
6,25,6,2,8,5,11,2,2,15.0,12.0,8,25,16,0
25,5,1,2,21,20,19,16,16,15.0,16.0,11,25,4,1
25,7,6,2,8,5,11,2,16,15.0,12.0,8,22,16,0
6,7,6,2,8,5,11,2,2,15.0,12.0,8,25,4,0
25,25,6,2,7,5,11,16,14,15.0,12.0,8,25,4,0
6,7,1,2,23,20,19,23,23,15.0,16.0,11,25,4,1
6,7,6,2,7,5,11,14,16,15.0,12.0,8,22,7,0
6,7,6,2,7,5,11,16,16,15.0,12.0,8,25,16,0
25,14,1,2,16,20,19,16,23,15.0,16.0,14,25,4,1
6,7,1,2,21,20,19,16,7,15.0,16.0,14,22,4,1
25,7,6,2,8,5,11,14,14,15.0,12.0,8,22,4,0
25,25,6,2,8,5,11,16,16,15.0,12.0,8,22,16,0
6,25,6,2,8,5,11,14,2,15.0,12.0,8,22,4,0
6,7,6,2,7,5,11,14,16,15.0,12.0,8,22,16,0
6,7,6,2,8,5,11,2,2,15.0,12.0,8,25,16,0
25,7,6,2,16,5,11,16,14,15.0,12.0,8,25,7,0
19,2,1,2,23,20,6,23,23,15.0,16.0,8,19,21,0
6,5,1,2,21,20,19,16,16,15.0,16.0,14,25,4,1
25,14,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
25,7,1,2,14,20,19,7,23,15.0,16.0,14,22,4,1
6,7,6,14,14,5,19,23,23,15.0,16.0,11,22,4,0
6,16,6,14,14,5,19,23,23,15.0,16.0,14,22,4,0
25,14,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
6,7,6,2,7,5,11,14,16,15.0,12.0,8,25,16,0
6,25,6,2,7,5,11,2,2,15.0,12.0,8,22,7,0
19,7,1,2,23,20,19,23,23,15.0,16.0,8,19,21,0
25,7,6,2,8,5,11,2,16,15.0,12.0,8,25,16,0
6,25,6,2,16,5,11,2,2,15.0,12.0,8,25,4,0
25,7,6,2,7,5,11,14,16,15.0,12.0,8,25,16,0
6,7,6,2,8,5,11,14,2,15.0,12.0,8,25,4,0
25,7,6,2,8,5,11,2,2,15.0,12.0,8,25,4,0
25,7,6,2,7,5,11,14,16,15.0,12.0,8,25,7,0
6,7,6,2,8,5,11,16,16,15.0,12.0,8,25,7,0
6,25,6,2,16,5,11,2,2,15.0,12.0,8,25,7,0
6,25,6,2,16,5,11,14,14,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,14,2,15.0,12.0,8,22,7,0
6,25,6,2,7,5,11,2,16,15.0,12.0,8,25,7,0
25,25,6,2,16,5,11,14,16,15.0,12.0,8,22,7,0
19,7,1,2,8,20,19,23,23,15.0,16.0,8,22,21,0
6,25,6,2,8,5,11,14,14,15.0,12.0,8,25,7,0
6,25,6,2,16,5,11,16,2,15.0,12.0,8,25,7,0
25,7,6,2,16,5,11,14,16,15.0,12.0,8,25,4,0
6,25,6,2,16,5,11,16,14,15.0,12.0,8,25,4,0
6,25,6,2,7,5,11,2,16,15.0,12.0,8,22,4,0
25,7,6,2,8,5,11,2,14,15.0,12.0,8,22,16,0
25,7,6,2,16,5,11,14,2,15.0,12.0,8,25,16,0
25,5,1,2,16,20,19,23,23,15.0,16.0,14,22,4,1
6,25,6,2,8,5,11,14,16,15.0,12.0,8,22,4,0
6,7,6,2,8,5,11,2,16,15.0,12.0,8,25,4,0
25,7,6,2,8,5,11,14,16,15.0,12.0,8,22,16,0
6,25,6,2,7,5,11,2,16,15.0,12.0,8,22,7,0
6,25,6,2,7,5,11,16,16,15.0,12.0,8,22,16,0
6,7,6,2,8,5,11,14,2,15.0,12.0,8,25,4,0
25,25,6,2,16,5,11,16,16,15.0,12.0,8,25,16,0
19,23,1,2,16,20,6,23,23,15.0,16.0,8,19,21,0
6,25,6,2,8,5,11,16,14,15.0,12.0,8,22,7,0
6,25,6,2,16,5,11,2,16,15.0,12.0,8,22,4,0
25,7,6,2,8,5,11,14,14,15.0,12.0,8,25,16,0
6,25,6,2,16,5,11,16,2,15.0,12.0,8,25,4,0
6,25,6,2,8,5,11,2,14,15.0,12.0,8,22,4,0
6,7,6,2,7,5,11,2,2,15.0,12.0,8,22,16,0
25,7,6,2,16,5,11,14,2,15.0,12.0,8,25,7,0
6,25,6,2,8,5,11,2,16,15.0,12.0,8,25,16,0
6,7,6,2,7,5,11,16,2,15.0,12.0,8,22,7,0
6,25,6,2,16,5,11,14,2,15.0,12.0,8,25,4,0
25,7,6,2,16,5,11,14,14,15.0,12.0,8,22,4,0
25,25,6,2,7,5,11,14,2,15.0,12.0,8,22,4,0
19,23,1,2,8,20,6,23,23,15.0,16.0,8,19,7,0
6,7,6,2,16,5,11,14,2,15.0,12.0,8,25,7,0
19,2,1,2,16,20,6,23,23,15.0,16.0,8,19,7,0
25,7,6,2,8,5,11,16,2,15.0,12.0,8,22,4,0
25,7,6,2,16,5,11,14,14,15.0,12.0,8,22,4,0
6,25,6,2,7,5,11,14,2,15.0,12.0,8,25,7,0
6,25,6,2,16,5,11,14,14,15.0,12.0,8,25,7,0
25,25,6,2,7,5,11,16,16,15.0,12.0,8,22,7,0
25,7,1,2,21,20,19,7,7,15.0,16.0,14,25,4,1
25,25,6,2,8,5,11,16,16,15.0,12.0,8,25,16,0
25,7,6,2,8,5,11,16,14,15.0,12.0,8,25,16,0
6,25,6,2,8,5,11,16,2,15.0,12.0,8,22,7,0
25,25,6,2,8,5,11,14,16,15.0,12.0,8,22,16,0
6,25,6,2,7,5,11,14,16,15.0,12.0,8,25,4,0
25,7,6,2,8,5,11,16,16,15.0,12.0,8,22,16,0
6,7,6,2,7,5,11,2,2,15.0,12.0,8,25,7,0
25,7,6,2,7,5,11,16,16,15.0,12.0,8,25,16,0
6,16,6,14,16,5,19,23,23,15.0,16.0,11,19,4,0
25,25,6,2,7,5,11,14,14,15.0,12.0,8,25,4,0
6,25,6,2,7,5,11,14,14,15.0,12.0,8,25,7,0
6,25,6,2,8,5,11,2,16,15.0,12.0,8,25,7,0
25,7,6,2,7,5,11,16,14,15.0,12.0,8,22,7,0
6,7,6,2,7,5,11,16,14,15.0,12.0,8,22,7,0
25,7,6,2,8,5,11,16,14,15.0,12.0,8,22,4,0
6,25,6,2,8,5,11,2,14,15.0,12.0,8,25,7,0
6,25,6,2,7,5,11,2,16,15.0,12.0,8,22,16,0
25,7,6,2,8,5,11,16,2,15.0,12.0,8,25,4,0
25,25,6,2,7,5,11,14,16,15.0,12.0,8,22,4,0
25,7,6,2,7,5,11,2,2,15.0,12.0,8,25,16,0
25,7,6,2,16,5,11,16,14,15.0,12.0,8,22,4,0
6,25,6,2,8,5,11,2,14,15.0,12.0,8,25,16,0
25,14,6,14,23,5,6,23,14,15.0,5.0,23,22,12,1
6,7,6,2,16,5,11,14,14,15.0,12.0,8,25,16,0
25,25,6,2,8,5,11,14,16,15.0,12.0,8,25,7,0
6,25,6,2,16,5,11,16,16,15.0,12.0,8,25,7,0
25,7,6,2,8,5,11,14,2,15.0,12.0,8,22,4,0
6,7,6,2,8,5,11,2,16,15.0,12.0,8,25,16,0
6,25,6,2,16,5,11,16,16,15.0,12.0,8,22,7,0
19,16,1,2,5,5,19,23,23,20.0,5.0,23,3,23,1
6,25,6,2,16,5,11,14,2,15.0,12.0,8,22,16,0
6,25,6,2,7,5,11,2,2,15.0,12.0,8,25,4,0
25,7,6,2,16,5,11,16,2,15.0,12.0,8,25,4,0
25,7,6,2,7,5,11,2,16,15.0,12.0,8,25,16,0
6,25,6,2,7,5,11,2,2,15.0,12.0,8,22,4,0
25,7,6,2,8,5,11,16,14,15.0,12.0,8,25,7,0
25,7,6,2,8,5,11,14,2,15.0,12.0,8,22,7,0
19,16,1,2,5,5,19,23,5,20.0,5.0,23,3,23,1
6,25,6,2,16,5,11,16,14,15.0,12.0,8,22,4,0
6,25,6,2,16,5,11,16,14,15.0,12.0,8,22,16,0
6,7,6,2,8,5,11,2,14,15.0,12.0,8,25,16,0
6,7,6,2,16,5,11,14,2,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,14,16,15.0,12.0,8,25,16,0
6,7,6,2,16,5,11,14,2,15.0,12.0,8,25,16,0
25,7,6,2,7,5,11,16,16,15.0,12.0,8,25,7,0
25,25,6,2,7,5,11,2,14,15.0,12.0,8,25,7,0
6,7,6,2,8,5,11,14,14,15.0,12.0,8,25,4,0
6,25,6,2,7,5,11,16,16,15.0,12.0,8,22,4,0
6,7,6,2,7,5,11,14,14,15.0,12.0,8,22,7,0
6,7,6,2,7,5,11,16,14,15.0,12.0,8,25,4,0
6,25,6,2,8,5,11,16,2,15.0,12.0,8,25,7,0
25,7,1,2,23,20,19,16,23,15.0,16.0,14,25,4,1
25,7,6,2,8,5,11,16,2,15.0,12.0,8,25,4,0
25,7,6,2,7,5,11,14,16,15.0,12.0,8,22,4,0
25,7,6,2,7,5,11,2,14,15.0,12.0,8,22,7,0
25,25,6,2,16,5,11,16,2,15.0,12.0,8,22,7,0
25,7,6,2,16,5,11,2,14,15.0,12.0,8,25,7,0
25,25,6,2,7,5,11,16,2,15.0,12.0,8,25,16,0
6,25,6,2,16,5,11,2,2,15.0,12.0,8,25,4,0
6,25,6,2,7,5,11,16,14,15.0,12.0,8,22,7,0
25,25,6,2,16,5,11,14,2,15.0,12.0,8,25,16,0
6,7,6,2,16,5,11,2,16,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,16,2,15.0,12.0,8,22,4,0
6,7,6,2,8,5,11,2,2,15.0,12.0,8,22,7,0
25,7,6,2,7,5,11,2,16,15.0,12.0,8,25,4,0
6,7,6,2,8,5,11,14,14,15.0,12.0,8,25,7,0
25,25,6,2,8,5,11,16,16,15.0,12.0,8,22,7,0
6,7,6,2,16,5,11,16,2,15.0,12.0,8,25,7,0
6,25,6,2,7,5,11,2,16,15.0,12.0,8,25,16,0
25,7,6,2,16,5,11,14,2,15.0,12.0,8,25,7,0
25,7,6,2,8,5,11,2,2,15.0,12.0,8,25,7,0
25,7,6,2,16,5,11,14,2,15.0,12.0,8,22,16,0
25,18,6,14,16,5,19,23,23,15.0,6.0,8,22,4,1
25,25,6,2,16,5,11,14,2,15.0,12.0,8,25,7,0
6,25,6,2,7,5,11,2,16,15.0,12.0,8,25,4,0
25,14,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
25,25,6,2,8,5,11,2,14,15.0,12.0,8,22,4,0
25,14,6,14,23,5,11,23,14,15.0,5.0,23,22,4,0
6,25,6,2,16,5,11,2,16,15.0,12.0,8,25,4,0
25,7,6,2,8,5,11,2,14,15.0,12.0,8,22,4,0
25,7,6,2,8,5,11,2,16,15.0,12.0,8,25,7,0
25,7,6,2,7,5,11,14,16,15.0,12.0,8,25,7,0
6,25,6,2,16,5,11,16,16,15.0,12.0,8,22,4,0
6,7,6,2,7,5,11,14,16,15.0,12.0,8,22,4,0
25,7,6,2,7,5,11,14,2,15.0,12.0,8,22,4,0
25,7,6,2,16,5,11,14,14,15.0,12.0,8,25,7,0
25,7,6,2,7,5,11,16,14,15.0,12.0,8,25,7,0
25,5,1,2,23,20,19,7,16,15.0,16.0,11,25,4,1
6,25,6,2,8,5,11,14,14,15.0,12.0,8,25,16,0
25,25,6,2,8,5,11,16,16,15.0,12.0,8,22,7,0
6,25,6,2,7,5,11,14,14,15.0,12.0,8,22,7,0
6,25,6,2,16,5,11,2,2,15.0,12.0,8,22,16,0
6,7,6,2,8,5,11,14,2,15.0,12.0,8,25,7,0
6,7,6,2,8,5,11,16,16,15.0,12.0,8,22,7,0
25,25,6,2,7,5,11,16,16,15.0,12.0,8,25,7,0
19,2,1,2,23,20,19,23,23,15.0,16.0,8,19,21,0
25,7,6,2,16,5,11,16,2,15.0,12.0,8,22,7,0
25,25,6,2,7,5,11,14,14,15.0,12.0,8,22,16,0
6,7,6,2,7,5,11,14,14,15.0,12.0,8,22,16,0
25,7,6,2,7,5,11,2,14,15.0,12.0,8,25,4,0
6,25,6,2,16,5,11,16,2,15.0,12.0,8,22,4,0
25,7,6,2,8,5,11,14,14,15.0,12.0,8,25,7,0
25,7,6,2,16,5,11,2,14,15.0,12.0,8,22,7,0
19,5,1,2,5,5,19,23,5,20.0,5.0,23,3,23,1
6,7,6,2,7,5,11,16,16,15.0,12.0,8,22,4,0
6,25,6,2,16,5,11,14,16,15.0,12.0,8,25,4,0
25,7,6,2,7,5,11,14,14,15.0,12.0,8,25,4,0
25,25,6,2,7,5,11,16,16,15.0,12.0,8,25,16,0
25,7,6,2,7,5,11,14,14,15.0,12.0,8,22,4,0
6,25,6,2,8,5,11,2,2,15.0,12.0,8,25,7,0
25,23,1,14,23,5,19,23,23,15.0,16.0,23,3,12,0
19,2,1,2,8,20,19,23,23,15.0,16.0,8,22,21,0
25,25,6,2,16,5,11,2,16,15.0,12.0,8,25,16,0
25,7,6,2,7,5,11,2,2,15.0,12.0,8,25,4,0
25,7,6,2,7,5,11,16,16,15.0,12.0,8,22,16,0
25,25,6,2,16,5,11,2,16,15.0,12.0,8,22,16,0
6,7,6,2,7,5,11,14,14,15.0,12.0,8,25,4,0
25,25,6,2,8,5,11,16,16,15.0,12.0,8,22,4,0
6,25,6,2,16,5,11,2,16,15.0,12.0,8,22,7,0
6,7,6,2,16,5,11,2,16,15.0,12.0,8,25,7,0
19,23,1,2,23,20,6,23,23,15.0,16.0,8,19,21,0
25,7,1,2,14,20,19,7,16,15.0,16.0,14,22,4,1
25,14,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
25,7,6,2,16,5,11,16,16,15.0,12.0,8,25,4,0
6,7,6,2,7,5,11,16,14,15.0,12.0,8,25,7,0
25,5,1,2,14,20,19,16,7,15.0,16.0,11,22,4,1
25,2,1,2,5,5,19,23,5,20.0,5.0,23,3,23,1
25,25,6,2,8,5,11,14,14,15.0,12.0,8,25,7,0
25,25,6,2,7,5,11,2,14,15.0,12.0,8,25,4,0
25,25,6,2,8,5,11,14,2,15.0,12.0,8,22,16,0
25,25,6,2,16,5,11,14,14,15.0,12.0,8,25,7,0
6,25,6,2,7,5,11,2,14,15.0,12.0,8,25,7,0
25,7,6,2,16,5,11,2,2,15.0,12.0,8,25,7,0
6,7,6,2,16,5,11,14,14,15.0,12.0,8,25,7,0
25,25,6,2,16,5,11,2,2,15.0,12.0,8,22,7,0
25,7,6,2,8,5,11,16,16,15.0,12.0,8,22,7,0
25,25,6,2,7,5,11,16,14,15.0,12.0,8,25,7,0
25,7,6,2,8,5,11,2,14,15.0,12.0,8,25,16,0
25,25,6,2,8,5,11,14,2,15.0,12.0,8,25,7,0
25,7,6,2,7,5,11,16,2,15.0,12.0,8,25,4,0
25,7,6,2,8,5,11,16,16,15.0,12.0,8,22,4,0
25,7,6,2,16,5,11,2,14,15.0,12.0,8,25,16,0
25,21,6,14,8,5,19,23,23,15.0,6.0,8,25,4,1
6,7,6,2,7,5,11,14,14,15.0,12.0,8,22,7,0
6,25,6,2,7,5,11,14,16,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,16,14,15.0,12.0,8,25,7,0
6,25,6,2,8,5,11,16,14,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,2,2,15.0,12.0,8,22,7,0
6,7,6,2,8,5,11,16,2,15.0,12.0,8,22,7,0
25,7,6,2,16,5,11,2,2,15.0,12.0,8,25,4,0
6,7,6,2,8,5,11,2,14,15.0,12.0,8,22,7,0
6,25,6,2,8,5,11,2,14,15.0,12.0,8,25,4,0
25,25,6,2,8,5,11,2,14,15.0,12.0,8,22,16,0
6,7,6,2,7,5,11,16,14,15.0,12.0,8,22,16,0
25,7,6,2,7,5,11,14,2,15.0,12.0,8,25,7,0
6,25,6,2,7,5,11,14,2,15.0,12.0,8,25,4,0
6,5,1,2,21,20,19,7,23,15.0,16.0,14,25,4,1
19,2,1,2,8,20,19,23,23,15.0,16.0,8,22,21,0
25,7,6,2,7,5,11,16,14,15.0,12.0,8,22,4,0
6,7,6,2,8,5,11,16,16,15.0,12.0,8,22,16,0
25,25,6,2,16,5,11,16,2,15.0,12.0,8,25,7,0
6,25,6,2,16,5,11,16,2,15.0,12.0,8,25,16,0
25,25,6,2,8,5,11,14,14,15.0,12.0,8,22,4,0
25,14,1,2,21,20,19,23,7,15.0,16.0,11,22,4,1
25,25,6,2,8,5,11,2,14,15.0,12.0,8,25,7,0
